id,title,description,municipality_type,is_divided_by_gender,publ_period,publication_date
U23426,"Boendeplatser i särskilt boende där den äldre har möjlighet att välja alternativ rätt vid huvudmål, andel (%) (-2022)","Detta är ett utvecklingsnyckeltal, se frågor och svar på kolada.se för mer information.  Antal boendeplatser i särskilt boende inom äldreomsorg där den äldre har möjlighet att välja alternativ rätt vid huvudmål, dividerat med totalt antal boendeplatser i särskilt boende inom äldreomsorg i kommunen.  Avser alla boendeenheter oavsett regi (kommunal eller privat). Källa: Egen undersökning i kommunen.",K,0,,
U23428,"Boendeplatser i särskilt boende där den äldre kan påverka tv-kanaler utöver basutbudet i gemensamhetslokal, andel (%) (-2021)","Detta är ett utvecklingsnyckeltal, se frågor och svar på kolada.se för mer information.  Antal boendeplatser i särskilt boende inom äldreomsorg där den äldre har möjlighet att påverka vilka tv-kanaler utöver basutbudet som det finns tillgång till i gemensamhetslokal, dividerat med totalt antal boendeplatser i särskilt boende inom äldreomsorg i kommunen. Med basutbud avses SVT1, SVT2, SVT24, SVTB, Kunskapskanalen, TV4, TV6 och TV Finland. Avser alla boendeenheter oavsett regi (kommunal eller privat). Källa: Egen undersökning i kommunen.",K,0,,
U23431,"Väntetider från ansökningsdatum till första erbjudet inflyttningsdatum till särskilt boende, väntat längre än 90 dagar (%)","Detta är ett utvecklingsnyckeltal, se frågor och svar på kolada.se för mer information.  Antal personer 65 år och äldre som har väntat längre än 90 dagar på att få ett första erbjudande om särskilt boende, dividerat med alla personer 65 år och äldre som har ansökt om och erbjudits ett första inflyttningsdatum till särskilt boende. Med ansökningsdatum avses det datum då ansökan om plats på särskilt boende kommer in till kommunen, oavsett om ansökan görs skriftligt eller muntligt. Avser ansökningar som bifallits. Med första erbjudet inflyttningsdatum avses det datum då den enskilde enligt kommunens erbjudande har möjlighet att flytta in på ett särskilt boende, oavsett om den enskilde sedan väljer att flytta in eller inte. Avser samtliga utredningar avseende plats på särskilt boende som avslutades i kommunen under första halvåret, och som avsåg personer som vid tidpunkten för ansökan var 65 år eller äldre. Observera att datainsamling pågår hela hösten, varför medelvärden inte bör användas för jämförelser förrän i slutet av året. Källa Egen undersökning i kommunen.",K,1,,
U23433,"Åtgärder mot fall, undernäring, trycksår och nedsatt munhälsa för personer i särskilt boende, andel (%)","Detta är ett utvecklingsnyckeltal, se frågor och svar på kolada.se för mer information. Andel personer i särskilt boende som har bedömts ha risk för fallskada, undernäring, trycksår eller nedsatt munhälsa och där minst en åtgärd mot riskområdet utförts. Källa: Senior Alert.",K,1,2023,2024-02-21
U23443,"Brukarbedömning särskilt boende äldreomsorg - Enskild regi - helhetssyn, andel (%)","Detta är ett utvecklingsnyckeltal, se frågor och svar på kolada.se för mer information.  Antal personer i åldrarna 65 år och äldre boende i särskilt boende i enskild regi, som är mycket eller ganska nöjda med sitt särskilda boende dividerat med samtliga personer i åldrarna 65 år och äldre boende i särskilt boende i enskild regi, som besvarat undersökningen av äldres uppfattning. Svarsalternativet Ingen åsikt är exkluderat ur nämnaren. Data fr.o.m. 2012. Mått 24 i Kommunens kvalitet i korthet (KKiK). Källa: Undersökningen av äldres uppfattning om kvaliteten i hemtjänst och äldreboenden, Socialstyrelsen.",K,0,2024,2024-10-04
U23444,"Brukarbedömning särskilt boende äldreomsorg - Enskild regi - svåra besvär av ängslan, oro eller ångest, andel (%)","Detta är ett utvecklingsnyckeltal, se frågor och svar på kolada.se för mer information.  Antal personer i åldrarna 65 år och äldre boende i särskilt boende i enskild regi, som uppgett att de har svåra besvär med  ängslan, oro eller ångest dividerat med samtliga personer i åldrarna 65 år och äldre boende i särskilt boende i enskild regi, som besvarat undersökningen av äldres uppfattning. ""Vet ej/Ingen åsikt"" är exkluderade ur nämnaren. Data fr.o.m. 2012. Källa: Undersökningen av äldres uppfattning om kvaliteten i hemtjänst och äldreboenden, Socialstyrelsen.",K,0,2024,2024-10-04
U23448,"Brukarbedömning särskilt boende äldreomsorg - hälsotillstånd, andel (%)","Detta är ett utvecklingsnyckeltal, se frågor och svar på kolada.se för mer information.  Antal personer i åldrarna 65 år och äldre som uppgett ""Mycket gott"" eller ""Ganska gott"" på frågan ""Hur bedömer du ditt allmänna hälsotillstånd?"" dividerat med samtliga personer i åldrarna 65 år och äldre i särskilt boende som besvarat undersökningen av äldres uppfattning. ""Vet ej/Ingen åsikt"" är exkluderade ur nämnaren. Data fr.o.m. 2012. Källa: Undersökningen av äldres uppfattning om kvaliteten i hemtjänst och äldreboenden, Socialstyrelsen.",K,1,2024,2024-10-04
U23450,"Brukarbedömning särskilt boende äldreomsorg - svåra besvär av ängslan, oro eller ångest, andel (%)","Detta är ett utvecklingsnyckeltal, se frågor och svar på kolada.se för mer information.  Antal personer i åldrarna 65 år och äldre som uppgett ""Ja, svåra"" på frågan ""Har du några besvär med ängslan, oro eller ångest?"" dividerat med samtliga personer i åldrarna 65 år och äldre i särskilt boende som besvarat undersökningen av äldres uppfattning. ""Vet ej/Ingen åsikt"" är exkluderade ur nämnaren. Data fr.o.m. 2012. Källa: Undersökningen av äldres uppfattning om kvaliteten i hemtjänst och äldreboenden, Socialstyrelsen.",K,1,2024,2024-10-04
U23453,"Följsamhet till basala hygienrutiner och klädregler i särskilt boende för äldre, andel (%)","Detta är ett utvecklingsnyckeltal, se frågor och svar på kolada.se för mer information.  Procentandel av personal i särskilt boende för äldre med korrekta basala hygienrutiner och klädregler vid patientnära arbete. Med patientnära arbete avses exempelvis omvårdnad, undersökning eller behandling. Avser punktprevalensmätning våren år T. Källa: Sveriges kommuner och regioner",K,0,2024,2024-05-29
U23454,"Följsamhet till basala hygienrutiner i särskilt boende för äldre, andel (%)","Detta är ett utvecklingsnyckeltal, se frågor och svar på kolada.se för mer information.  Procentandel av personal i särskilt boende för äldre med korrekta basala hygienrutiner vid patientnära arbete. Med patientnära arbete avses exempelvis omvårdnad, undersökning eller behandling. Avser punktprevalensmätning våren år T. Källa: Sveriges kommuner och regioner",K,0,2024,2024-05-29
U23455,"Följsamhet till basala klädregler i särskilt boende för äldre, andel (%)","Detta är ett utvecklingsnyckeltal, se frågor och svar på kolada.se för mer information.  Procentandel av personal i särskilt boende för äldre med korrekta basala klädregler vid patientnära arbete. Med patientnära arbete avses exempelvis omvårdnad, undersökning eller behandling. Avser punktprevalensmätning våren år T. Källa: Sveriges kommuner och regioner",K,0,2024,2024-05-29
U23458,"Brukarbedömning särskilt boende äldreomsorg - Offentlig regi - helhetssyn, andel (%)","Detta är ett utvecklingsnyckeltal, se frågor och svar på kolada.se för mer information.  Antal personer i åldrarna 65 år och äldre, boende i särskilt boende i offentlig regi som är mycket eller ganska nöjda med sitt särskilda boende dividerat med samtliga personer i åldrarna 65 år och äldre, boende i särskilt boende i offentlig regi som besvarat undersökningen av äldres uppfattning. Svarsalternativet Ingen åsikt är exkluderat ur nämnaren. Data fr.o.m. 2012. Mått 24 i Kommunens kvalitet i korthet (KKiK). Källa: Undersökningen av äldres uppfattning om kvaliteten i hemtjänst och äldreboenden, Socialstyrelsen.",K,0,2024,2024-10-04
U23459,"Brukarbedömning särskilt boende äldreomsorg - tillräckligt med tid, andel (%)","Detta är ett utvecklingsnyckeltal, se frågor och svar på kolada.se för mer information. Antal personer i åldrarna 65 år och äldre i särskilt boende som uppgett ""ja, alltid"" eller ""Oftast"" på frågan ""Brukar personalen ha tillräckligt med tid för att kunna utföra sitt arbete hos dig?"" dividerat med samtliga personer i åldrarna 65 år och äldre i särskilt boende som besvarat undersökningen av äldres uppfattning. ""Vet ej/Ingen åsikt"" är exkluderade ur nämnaren. Data fr.o.m. 2012. Källa: Undersökningen av äldres uppfattning om kvaliteten i hemtjänst och äldreboenden, Socialstyrelsen.",K,1,2024,2024-10-04
U23460,"Brukarbedömning särskilt boende äldreomsorg - möjlighet påverka tider, andel (%)","Detta är ett utvecklingsnyckeltal, se frågor och svar på kolada.se för mer information. Antal personer i åldrarna 65 år och äldre i särskilt boende som uppgett ""Ja, alltid"" eller ""Oftast"" på frågan ""Brukar du kunna påverka vilka tider du får hjälp?"" dividerat med samtliga personer i åldrarna 65 år och äldre i särskilt boende som besvarat undersökningen av äldres uppfattning. ""Vet ej/Ingen åsikt"" är exkluderade ur nämnaren. Data fr.o.m. 2012. Källa: Undersökningen av äldres uppfattning om kvaliteten i hemtjänst och äldreboenden, Socialstyrelsen.",K,1,2024,2024-10-04
U23461,"Brukarbedömning särskilt boende äldreomsorg - hänsyn till åsikter och önskemål, andel (%)","Detta är ett utvecklingsnyckeltal, se frågor och svar på kolada.se för mer information.  Antal personer i åldrarna 65 år och äldre i särskilt boende som uppgett ""Ja, alltid"" eller ""Ja, oftast"" på frågan ""Brukar personalen ta hänsyn till dina åsikter och önskemål om hur hjälpen ska utföras?"" dividerat med samtliga personer i åldrarna 65 år och äldre i särskilt boende som besvarat undersökningen av äldres uppfattning. ""Vet ej/Ingen åsikt"" är exkluderade ur nämnaren. Data fr.o.m. 2012. Källa: Undersökningen av äldres uppfattning om kvaliteten i hemtjänst och äldreboenden, Socialstyrelsen.",K,1,2024,2024-10-04
U23462,"Brukarbedömning särskilt boende äldreomsorg - information om förändringar, andel (%)","Detta är ett utvecklingsnyckeltal, se frågor och svar på kolada.se för mer information.  Antal personer i åldrarna 65 år och äldre i särskilt boende som uppgett ""Ja, alltid eller ""Ja, oftast"" på frågan ""Brukar personalen meddela dig i förväg om tillfälliga förändringar? dividerat med samtliga personer i åldrarna 65 år och äldre i särskilt boende som besvarat undersökningen av äldres uppfattning. ""Vet ej/Ingen åsikt"" är exkluderade ur nämnaren. Data fr.o.m. 2012. Källa: Undersökningen av äldres uppfattning om kvaliteten i hemtjänst och äldreboenden, Socialstyrelsen.",K,1,2024,2024-10-04
U23463,"Brukarbedömning särskilt boende äldreomsorg - bra bemötande, andel (%)","Detta är ett utvecklingsnyckeltal, se frågor och svar på kolada.se för mer information.  Antal personer i åldrarna 65 år och äldre i särskilt boende som uppgett ""Ja, alltid"" på frågan ""Brukar personalen bemöta dig på ett bra sätt?"" dividerat med samtliga personer i åldrarna 65 år och äldre i särskilt boende som besvarat undersökningen av äldres uppfattning. ""Vet ej/Ingen åsikt"" är exkluderade ur nämnaren. Data fr.o.m. 2012. Källa: Undersökningen av äldres uppfattning om kvaliteten i hemtjänst och äldreboenden, Socialstyrelsen.",K,1,2024,2024-10-04
U23464,"Brukarbedömning särskilt boende äldreomsorg - trygghet (mycket trygga), andel (%)","Detta är ett utvecklingsnyckeltal, se frågor och svar på kolada.se för mer information. Antal personer i åldrarna 65 år och äldre som uppgett ""Mycket tryggt"" på frågan ""Hur tryggt eller otryggt känns det att bo på ditt äldreboende?"" dividerat med samtliga personer i åldrarna 65 år och äldre i särskilt boende som besvarat undersökningen av äldres uppfattning. ""Vet ej/Ingen åsikt"" är exkluderade ur nämnaren. Data fr.o.m. 2012. Källa: Undersökningen av äldres uppfattning om kvaliteten i hemtjänst och äldreboenden, Socialstyrelsen.",K,1,2024,2024-10-04
U23465,"Brukarbedömning särskilt boende äldreomsorg - trivsamma gemensamma utrymmen, andel (%)","Detta är ett utvecklingsnyckeltal, se frågor och svar på kolada.se för mer information.  Antal personer i åldrarna 65 år och äldre som uppgett ""Ja"" på frågan ""Är det trivsamt i de gemensamma utrymmena?"" dividerat med samtliga personer i åldrarna 65 år och äldre i särskilt boende som besvarat undersökningen av äldres uppfattning. ""Ingen åsikt"" är exkluderade ur nämnaren. Data fr.o.m. 2012. Källa: Undersökningen av äldres uppfattning om kvaliteten i hemtjänst och äldreboenden, Socialstyrelsen.",K,1,2024,2024-10-04
U23466,"Brukarbedömning särskilt boende äldreomsorg - trivsamt utomhus, andel (%)","Detta är ett utvecklingsnyckeltal, se frågor och svar på kolada.se för mer information. Antal personer i åldrarna 65 år och äldre som uppgett ""Ja"" på frågan ""Är det trivsamt utomhus runt ditt boende?"" dividerat med samtliga personer i åldrarna 65 år och äldre i särskilt boende som besvarat undersökningen av äldres uppfattning. ""Ingen åsikt"" är exkluderade ur nämnaren. Data fr.o.m. 2012. Källa: Undersökningen av äldres uppfattning om kvaliteten i hemtjänst och äldreboenden, Socialstyrelsen.",K,1,2024,2024-10-04
